Enzyme1	Enzyme2
MAP2K2	PIK3CD
MAP2K3	PIK3CD
MAP2K4	PIK3CD
MAP2K5	PIK3CD
MAP2K6	PIK3CD
MAP2K7	PIK3CD
MAP3K1	PIK3CD
MAP3K2	PIK3CD
MAP3K3	PIK3CD
MAP3K4	PIK3CD
MAP3K5	PIK3CD
MAP3K6	PIK3CD
MAP3K7	PIK3CD
MAP3K8	PIK3CD
MAP4K4	PIK3CD
MAPKAPK2	PIK3CD
MAPKAPK3	PIK3CD
MAPKAPK5	PIK3CD
MARK2	PIK3CD
MARK3	PIK3CD
MARK4	PIK3CD
MAST1	PIK3CD
MAST3	PIK3CD
MAST4	PIK3CD
MASTL	PIK3CD
MELK	PIK3CD
MET	PIK3CD
MOK	PIK3CD
MOS	PIK3CD
MST1	PIK3CD
MST4	PIK3CD
MUSK	PIK3CD
NEK1	PIK3CD
NEK2	PIK3CD
NEK4	PIK3CD
NEK6	PIK3CD
NEK7	PIK3CD
NEK9	PIK3CD
NLK	PIK3CD
NME1	PIK3CD
NME2	PIK3CD
NUAK1	PIK3CD
PAK1	PIK3CD
PAK2	PIK3CD
PAK3	PIK3CD
PAK4	PIK3CD
PAK6	PIK3CD
PASK	PIK3CD
PBK	PIK3CD
PDGFRA	PIK3CD
PDGFRB	PIK3CD
PDK1	PIK3CD
PHKG1	PIK3CD
PHKG2	PIK3CD
PIK3CA	PIK3CD
PIK3CB	PIK3CD
PIK3CG	PIK3CD
PIK3R4	PIK3CD
PIKFYVE	PIK3CD
PIM1	PIK3CD
PIM2	PIK3CD
PINK1	PIK3CD
PKD2	PIK3CD
PKN1	PIK3CD
PKN2	PIK3CD
PKN3	PIK3CD
PLK1	PIK3CD
PLK2	PIK3CD
PLK3	PIK3CD
PLK4	PIK3CD
PRKAB1	PIK3CD
PRKX	PIK3CD
PRKY	PIK3CD
PSKH1	PIK3CD
RAF1	PIK3CD
RET	PIK3CD
RIOK1	PIK3CD
RIOK3	PIK3CD
RIPK1	PIK3CD
RIPK2	PIK3CD
RIPK3	PIK3CD
RNASEL	PIK3CD
ROCK1	PIK3CD
ROCK2	PIK3CD
RYK	PIK3CD
SCYL3	PIK3CD
SGK1	PIK3CD
SGK223	PIK3CD
SGK3	PIK3CD
SIK1	PIK3CD
SLK	PIK3CD
SMG1	PIK3CD
SNRK	PIK3CD
SRC	PIK3CD
SRM	PIK3CD
SRPK1	PIK3CD
SRPK2	PIK3CD
SYK	PIK3CD
TAF1	PIK3CD
TBK1	PIK3CD
TEC	PIK3CD
TESK1	PIK3CD
TESK2	PIK3CD
TGFBR1	PIK3CD
TGFBR2	PIK3CD
TGM2	PIK3CD
TIE1	PIK3CD
TLK1	PIK3CD
TLK2	PIK3CD
TNIK	PIK3CD
TNK1	PIK3CD
TRIO	PIK3CD
TTBK2	PIK3CD
TTK	PIK3CD
TTN	PIK3CD
TXK	PIK3CD
TYK2	PIK3CD
TYRO3	PIK3CD
ULK1	PIK3CD
ULK2	PIK3CD
ULK3	PIK3CD
VRK1	PIK3CD
VRK2	PIK3CD
VRK3	PIK3CD
WEE1	PIK3CD
WNK1	PIK3CD
ZAK	PIK3CD
ZAP70	PIK3CD
AAK1	PIK3CG
ABL1	PIK3CG
ABL2	PIK3CG
ACTR2	PIK3CG
ADCK3	PIK3CG
AKT1	PIK3CG
AKT2	PIK3CG
AKT3	PIK3CG
ALK	PIK3CG
ARAF	PIK3CG
ATM	PIK3CG
ATR	PIK3CG
AXL	PIK3CG
BAZ1B	PIK3CG
BCR	PIK3CG
BLK	PIK3CG
BMPR1A	PIK3CG
BMPR1B	PIK3CG
BRAF	PIK3CG
BRD2	PIK3CG
BRD3	PIK3CG
BTK	PIK3CG
BUB1	PIK3CG
CAMK1D	PIK3CG
CAMK1G	PIK3CG
CAMK2A	PIK3CG
CAMK2B	PIK3CG
CAMK2D	PIK3CG
CAMK2G	PIK3CG
CAMK4	PIK3CG
CAMKK2	PIK3CG
CASK	PIK3CG
CDC7	PIK3CG
CDK11B	PIK3CG
CDK13	PIK3CG
CDK14	PIK3CG
CDK16	PIK3CG
CDK19	PIK3CG
CDK2	PIK3CG
CDK3	PIK3CG
CDK4	PIK3CG
CDK5	PIK3CG
CDK6	PIK3CG
CDK7	PIK3CG
CDK8	PIK3CG
CDK9	PIK3CG
CDKL1	PIK3CG
CDKL3	PIK3CG
CDKL4	PIK3CG
CDKL5	PIK3CG
CLK1	PIK3CG
CLK2	PIK3CG
COL4A3BP	PIK3CG
CSK	PIK3CG
DAPK1	PIK3CG
DAPK2	PIK3CG
DAPK3	PIK3CG
DDR2	PIK3CG
DYRK2	PIK3CG
EEF2K	PIK3CG
EGFR	PIK3CG
EPHA1	PIK3CG
EPHA2	PIK3CG
EPHA3	PIK3CG
EPHA4	PIK3CG
EPHA5	PIK3CG
EPHA6	PIK3CG
EPHA7	PIK3CG
EPHA8	PIK3CG
EPHB1	PIK3CG
EPHB2	PIK3CG
EPHB3	PIK3CG
EPHB4	PIK3CG
ERBB2	PIK3CG
ERBB3	PIK3CG
ERBB4	PIK3CG
FES	PIK3CG
FGFR1	PIK3CG
FGFR2	PIK3CG
FGFR3	PIK3CG
FGFR4	PIK3CG
FGR	PIK3CG
FLT1	PIK3CG
FLT3	PIK3CG
FLT4	PIK3CG
FYN	PIK3CG
GAK	PIK3CG
GCK	PIK3CG
GSK3A	PIK3CG
GSK3B	PIK3CG
HCK	PIK3CG
HIPK2	PIK3CG
HIPK3	PIK3CG
HSPA5	PIK3CG
IGF1R	PIK3CG
ILK	PIK3CG
INSR	PIK3CG
IRAK1	PIK3CG
IRAK2	PIK3CG
IRAK3	PIK3CG
IRAK4	PIK3CG
ITK	PIK3CG
JAK1	PIK3CG
JAK2	PIK3CG
JAK3	PIK3CG
KDR	PIK3CG
KIT	PIK3CG
KSR1	PIK3CG
LATS2	PIK3CG
LCK	PIK3CG
LIMK1	PIK3CG
LIMK2	PIK3CG
LTK	PIK3CG
LYN	PIK3CG
MAK	PIK3CG
MAP2K1	PIK3CG
MAP2K2	PIK3CG
MAP2K3	PIK3CG
MAP2K4	PIK3CG
MAP2K5	PIK3CG
MAP2K6	PIK3CG
MAP2K7	PIK3CG
MAP3K1	PIK3CG
MAP3K3	PIK3CG
MAP3K4	PIK3CG
MAP3K5	PIK3CG
MAP3K7	PIK3CG
MAP3K8	PIK3CG
MAP4K4	PIK3CG
MAPKAPK2	PIK3CG
MAPKAPK3	PIK3CG
MAPKAPK5	PIK3CG
MARK1	PIK3CG
MARK3	PIK3CG
MARK4	PIK3CG
MAST1	PIK3CG
MAST3	PIK3CG
MAST4	PIK3CG
MASTL	PIK3CG
MELK	PIK3CG
MET	PIK3CG
MOK	PIK3CG
MOS	PIK3CG
MST4	PIK3CG
MUSK	PIK3CG
NEK2	PIK3CG
NEK6	PIK3CG
NEK7	PIK3CG
NEK9	PIK3CG
NME1	PIK3CG
NME2	PIK3CG
NRBP1	PIK3CG
NUAK1	PIK3CG
NUAK2	PIK3CG
OBSCN	PIK3CG
PAK1	PIK3CG
PAK2	PIK3CG
PAK3	PIK3CG
PAK4	PIK3CG
PAK6	PIK3CG
PBK	PIK3CG
PDGFRA	PIK3CG
PDGFRB	PIK3CG
PDK1	PIK3CG
PHKG1	PIK3CG
PHKG2	PIK3CG
PIK3CA	PIK3CG
PIK3CB	PIK3CG
PIK3CD	PIK3CG
PIK3R4	PIK3CG
PIKFYVE	PIK3CG
PIM1	PIK3CG
PIM2	PIK3CG
PKD2	PIK3CG
PKN1	PIK3CG
PKN2	PIK3CG
PKN3	PIK3CG
PLK1	PIK3CG
PLK2	PIK3CG
PLK3	PIK3CG
PLK4	PIK3CG
PRKAB1	PIK3CG
PRKX	PIK3CG
PRKY	PIK3CG
RAF1	PIK3CG
RET	PIK3CG
RIOK1	PIK3CG
RIOK3	PIK3CG
RIPK1	PIK3CG
RIPK2	PIK3CG
RIPK3	PIK3CG
ROCK1	PIK3CG
ROCK2	PIK3CG
ROR1	PIK3CG
SCYL3	PIK3CG
SGK1	PIK3CG
SGK223	PIK3CG
SGK3	PIK3CG
SIK1	PIK3CG
SPEG	PIK3CG
SRC	PIK3CG
SRM	PIK3CG
SRPK1	PIK3CG
SRPK2	PIK3CG
STK33	PIK3CG
SYK	PIK3CG
TAF1	PIK3CG
TBK1	PIK3CG
TEC	PIK3CG
TESK2	PIK3CG
TGFBR1	PIK3CG
TGFBR2	PIK3CG
TGM2	PIK3CG
TLK1	PIK3CG
TLK2	PIK3CG
TNIK	PIK3CG
TNK1	PIK3CG
TRIO	PIK3CG
TTBK2	PIK3CG
TTK	PIK3CG
TTN	PIK3CG
TXK	PIK3CG
TYK2	PIK3CG
ULK1	PIK3CG
ULK2	PIK3CG
ULK3	PIK3CG
ULK4	PIK3CG
VRK1	PIK3CG
VRK2	PIK3CG
VRK3	PIK3CG
WEE1	PIK3CG
WNK1	PIK3CG
ZAK	PIK3CG
ZAP70	PIK3CG
ABL1	PIK3R4
ACTR2	PIK3R4
AKT1	PIK3R4
AKT2	PIK3R4
AKT3	PIK3R4
ATR	PIK3R4
AXL	PIK3R4
BAZ1B	PIK3R4
BLK	PIK3R4
BMPR1A	PIK3R4
BRD2	PIK3R4
BTK	PIK3R4
BUB1	PIK3R4
CAMK1G	PIK3R4
CAMK2A	PIK3R4
CAMK2B	PIK3R4
CAMK2D	PIK3R4
CAMKK2	PIK3R4
CASK	PIK3R4
CDK13	PIK3R4
CDK14	PIK3R4
CDK16	PIK3R4
CDK19	PIK3R4
CDK2	PIK3R4
CDK5	PIK3R4
CDK6	PIK3R4
CDK7	PIK3R4
CDK8	PIK3R4
CLK1	PIK3R4
CLK2	PIK3R4
COL4A3BP	PIK3R4
CSK	PIK3R4
DAPK1	PIK3R4
DDR2	PIK3R4
DYRK1A	PIK3R4
DYRK2	PIK3R4
DYRK4	PIK3R4
EEF2K	PIK3R4
EGFR	PIK3R4
EPHA4	PIK3R4
EPHA5	PIK3R4
EPHA7	PIK3R4
EPHB2	PIK3R4
EPHB3	PIK3R4
ERBB3	PIK3R4
FGFR1	PIK3R4
FGFR2	PIK3R4
FGFR3	PIK3R4
FGFR4	PIK3R4
FLT1	PIK3R4
FLT3	PIK3R4
FYN	PIK3R4
GSK3A	PIK3R4
GSK3B	PIK3R4
HCK	PIK3R4
HSPA5	PIK3R4
IGF1R	PIK3R4
INSR	PIK3R4
IRAK1	PIK3R4
IRAK2	PIK3R4
IRAK3	PIK3R4
IRAK4	PIK3R4
ITK	PIK3R4
JAK1	PIK3R4
JAK2	PIK3R4
JAK3	PIK3R4
KIT	PIK3R4
LCK	PIK3R4
LIMK2	PIK3R4
LTK	PIK3R4
LYN	PIK3R4
MAP2K1	PIK3R4
MAP2K2	PIK3R4
MAP2K3	PIK3R4
MAP2K4	PIK3R4
MAP2K6	PIK3R4
MAP2K7	PIK3R4
MAP3K1	PIK3R4
MAP3K3	PIK3R4
MAP3K4	PIK3R4
MAP3K5	PIK3R4
MAP3K7	PIK3R4
MAP3K8	PIK3R4
MAP4K4	PIK3R4
MAPKAPK2	PIK3R4
MAPKAPK3	PIK3R4
MARK3	PIK3R4
MAST1	PIK3R4
MAST2	PIK3R4
MAST4	PIK3R4
MELK	PIK3R4
MET	PIK3R4
MOK	PIK3R4
NEK1	PIK3R4
NEK4	PIK3R4
NEK7	PIK3R4
NME1	PIK3R4
NUAK1	PIK3R4
PAK1	PIK3R4
PAK2	PIK3R4
PAK3	PIK3R4
PAK6	PIK3R4
PDGFRB	PIK3R4
PIK3CA	PIK3R4
PIK3CB	PIK3R4
PIK3CD	PIK3R4
PIK3CG	PIK3R4
PIKFYVE	PIK3R4
PIM1	PIK3R4
PINK1	PIK3R4
PKD2	PIK3R4
PKN2	PIK3R4
PLK1	PIK3R4
PLK2	PIK3R4
PLK4	PIK3R4
PRKAB1	PIK3R4
RAF1	PIK3R4
RIOK3	PIK3R4
RIPK1	PIK3R4
RIPK2	PIK3R4
RIPK3	PIK3R4
RNASEL	PIK3R4
ROCK1	PIK3R4
ROCK2	PIK3R4
ROR1	PIK3R4
RYK	PIK3R4
SGK1	PIK3R4
SIK1	PIK3R4
SLK	PIK3R4
SMG1	PIK3R4
SNRK	PIK3R4
SRC	PIK3R4
SRPK2	PIK3R4
SYK	PIK3R4
TBK1	PIK3R4
TEC	PIK3R4
TESK1	PIK3R4
TGFBR2	PIK3R4
TGM2	PIK3R4
TLK1	PIK3R4
TLK2	PIK3R4
TRIO	PIK3R4
TRRAP	PIK3R4
TTK	PIK3R4
TYK2	PIK3R4
ULK1	PIK3R4
ULK2	PIK3R4
ULK3	PIK3R4
VRK1	PIK3R4
WEE1	PIK3R4
WNK1	PIK3R4
ZAP70	PIK3R4
ABL1	PIKFYVE
ABL2	PIKFYVE
ACTR2	PIKFYVE
ADCK2	PIKFYVE
ADCK3	PIKFYVE
AKT1	PIKFYVE
AKT2	PIKFYVE
AKT3	PIKFYVE
ARAF	PIKFYVE
ATM	PIKFYVE
ATR	PIKFYVE
BAZ1B	PIKFYVE
BCR	PIKFYVE
BLVRA	PIKFYVE
BMPR1A	PIKFYVE
BMPR2	PIKFYVE
BRAF	PIKFYVE
BRD4	PIKFYVE
BUB1	PIKFYVE
CAMK1D	PIKFYVE
CAMK2D	PIKFYVE
CAMK2G	PIKFYVE
CASK	PIKFYVE
CDC7	PIKFYVE
CDK10	PIKFYVE
CDK11B	PIKFYVE
CDK13	PIKFYVE
CDK14	PIKFYVE
CDK16	PIKFYVE
CDK19	PIKFYVE
CDK2	PIKFYVE
CDK4	PIKFYVE
CDK7	PIKFYVE
CDK8	PIKFYVE
CDK9	PIKFYVE
CDKL3	PIKFYVE
CLK1	PIKFYVE
COL4A3BP	PIKFYVE
CSK	PIKFYVE
CSNK2B	PIKFYVE
DAPK1	PIKFYVE
DAPK3	PIKFYVE
DDR2	PIKFYVE
DYRK1A	PIKFYVE
DYRK2	PIKFYVE
DYRK3	PIKFYVE
EGFR	PIKFYVE
EPHA1	PIKFYVE
EPHA2	PIKFYVE
EPHA4	PIKFYVE
EPHA5	PIKFYVE
EPHA7	PIKFYVE
EPHB2	PIKFYVE
EPHB6	PIKFYVE
ERBB3	PIKFYVE
ERBB4	PIKFYVE
FER	PIKFYVE
FGFR1	PIKFYVE
FGFR2	PIKFYVE
FGFR3	PIKFYVE
FGFR4	PIKFYVE
FGR	PIKFYVE
FLT1	PIKFYVE
FRK	PIKFYVE
FYN	PIKFYVE
GCK	PIKFYVE
GSK3B	PIKFYVE
HCK	PIKFYVE
HIPK1	PIKFYVE
HIPK2	PIKFYVE
HIPK3	PIKFYVE
HSPA5	PIKFYVE
ICK	PIKFYVE
IGF1R	PIKFYVE
INSR	PIKFYVE
IRAK2	PIKFYVE
ITK	PIKFYVE
JAK2	PIKFYVE
KDR	PIKFYVE
KIT	PIKFYVE
LCK	PIKFYVE
LIMK1	PIKFYVE
LIMK2	PIKFYVE
LYN	PIKFYVE
MAP2K1	PIKFYVE
MAP2K2	PIKFYVE
MAP2K3	PIKFYVE
MAP2K4	PIKFYVE
MAP2K5	PIKFYVE
MAP2K6	PIKFYVE
MAP3K1	PIKFYVE
MAP3K4	PIKFYVE
MAP3K5	PIKFYVE
MAP3K7	PIKFYVE
MAP4K4	PIKFYVE
MAPKAPK3	PIKFYVE
MARK3	PIKFYVE
MAST2	PIKFYVE
MAST4	PIKFYVE
MELK	PIKFYVE
MET	PIKFYVE
MLKL	PIKFYVE
MOK	PIKFYVE
MOS	PIKFYVE
MST4	PIKFYVE
NEK1	PIKFYVE
NEK2	PIKFYVE
NEK4	PIKFYVE
NEK7	PIKFYVE
NME1	PIKFYVE
NRBP1	PIKFYVE
NUAK1	PIKFYVE
PAK1	PIKFYVE
PAK2	PIKFYVE
PAK3	PIKFYVE
PAK4	PIKFYVE
PAK6	PIKFYVE
PDGFRA	PIKFYVE
PDGFRB	PIKFYVE
PDK1	PIKFYVE
PHKG2	PIKFYVE
PIK3CA	PIKFYVE
PIK3CB	PIKFYVE
PIK3CD	PIKFYVE
PIK3CG	PIKFYVE
PIK3R4	PIKFYVE
PIM1	PIKFYVE
PIM2	PIKFYVE
PIM3	PIKFYVE
PKD1	PIKFYVE
PKD2	PIKFYVE
PKN2	PIKFYVE
PKN3	PIKFYVE
PLK1	PIKFYVE
PLK2	PIKFYVE
PLK3	PIKFYVE
PLK4	PIKFYVE
PRKY	PIKFYVE
RAF1	PIKFYVE
RET	PIKFYVE
RIOK1	PIKFYVE
RIOK2	PIKFYVE
RIOK3	PIKFYVE
RIPK1	PIKFYVE
RIPK2	PIKFYVE
ROCK1	PIKFYVE
ROCK2	PIKFYVE
ROR1	PIKFYVE
RYK	PIKFYVE
SGK1	PIKFYVE
SGK223	PIKFYVE
SGK3	PIKFYVE
SLK	PIKFYVE
SNRK	PIKFYVE
SRC	PIKFYVE
SRPK1	PIKFYVE
SRPK2	PIKFYVE
SYK	PIKFYVE
TAF1	PIKFYVE
TBK1	PIKFYVE
TEC	PIKFYVE
TESK2	PIKFYVE
TGFBR2	PIKFYVE
TGM2	PIKFYVE
TLK1	PIKFYVE
TLK2	PIKFYVE
TRIO	PIKFYVE
TRRAP	PIKFYVE
TTK	PIKFYVE
TTN	PIKFYVE
TYRO3	PIKFYVE
VRK1	PIKFYVE
VRK2	PIKFYVE
VRK3	PIKFYVE
WEE1	PIKFYVE
WNK1	PIKFYVE
WNK4	PIKFYVE
ZAK	PIKFYVE
ZAP70	PIKFYVE
AAK1	PIM1
ABL1	PIM1
ABL2	PIM1
ACTR2	PIM1
ADCK1	PIM1
ADCK3	PIM1
AKT1	PIM1
AKT2	PIM1
AKT3	PIM1
ALK	PIM1
ARAF	PIM1
ATM	PIM1
AXL	PIM1
BAZ1B	PIM1
BCR	PIM1
BLVRA	PIM1
BMPR1A	PIM1
BMPR2	PIM1
BRAF	PIM1
BRD2	PIM1
BRD3	PIM1
BRD4	PIM1
BTK	PIM1
BUB1	PIM1
CAMK1D	PIM1
CAMK2A	PIM1
CAMK2B	PIM1
CAMK2D	PIM1
CAMK2G	PIM1
CAMK4	PIM1
CAMKK1	PIM1
CAMKK2	PIM1
CASK	PIM1
CDC7	PIM1
CDK10	PIM1
CDK11A	PIM1
CDK11B	PIM1
CDK12	PIM1
CDK13	PIM1
CDK14	PIM1
CDK16	PIM1
CDK19	PIM1
CDK2	PIM1
CDK4	PIM1
CDK5	PIM1
CDK6	PIM1
CDK7	PIM1
CDK8	PIM1
CDK9	PIM1
CDKL2	PIM1
CDKL3	PIM1
CLK1	PIM1
CLK2	PIM1
CLK4	PIM1
COL4A3BP	PIM1
CSK	PIM1
CSNK2B	PIM1
DAPK1	PIM1
DAPK2	PIM1
DAPK3	PIM1
DDR1	PIM1
DDR2	PIM1
DYRK1A	PIM1
DYRK1B	PIM1
DYRK2	PIM1
DYRK3	PIM1
DYRK4	PIM1
EEF2K	PIM1
EGFR	PIM1
ENPP3	PIM1
EPHA1	PIM1
EPHA2	PIM1
EPHA3	PIM1
EPHA4	PIM1
EPHA5	PIM1
EPHB4	PIM1
EPHB6	PIM1
ERBB2	PIM1
ERBB3	PIM1
ERBB4	PIM1
FAM20C	PIM1
FASTK	PIM1
FER	PIM1
FGFR1	PIM1
FGFR2	PIM1
FGFR3	PIM1
FGFR4	PIM1
FGR	PIM1
FLT1	PIM1
FLT3	PIM1
FLT4	PIM1
FRK	PIM1
FYN	PIM1
GAK	PIM1
GCK	PIM1
GSK3B	PIM1
GTF2F1	PIM1
HCK	PIM1
HIPK1	PIM1
HIPK2	PIM1
HIPK3	PIM1
HSPA5	PIM1
HUNK	PIM1
ICK	PIM1
IGF1R	PIM1
ILK	PIM1
INSR	PIM1
IRAK1	PIM1
IRAK2	PIM1
IRAK4	PIM1
ITK	PIM1
JAK1	PIM1
JAK2	PIM1
JAK3	PIM1
KDR	PIM1
KIT	PIM1
LATS1	PIM1
LATS2	PIM1
LCK	PIM1
LIMK1	PIM1
LIMK2	PIM1
LRRK1	PIM1
LYN	PIM1
MAK	PIM1
MAP2K1	PIM1
MAP2K2	PIM1
MAP2K3	PIM1
MAP2K4	PIM1
MAP2K5	PIM1
MAP2K6	PIM1
MAP2K7	PIM1
MAP3K1	PIM1
MAP3K2	PIM1
MAP3K3	PIM1
MAP3K5	PIM1
MAP3K7	PIM1
MAP3K8	PIM1
MAP4K4	PIM1
MAPKAPK2	PIM1
MAPKAPK3	PIM1
MARK2	PIM1
MARK3	PIM1
MARK4	PIM1
MAST2	PIM1
MAST4	PIM1
MASTL	PIM1
MELK	PIM1
MET	PIM1
MST4	PIM1
MUSK	PIM1
NEK1	PIM1
NEK2	PIM1
NEK3	PIM1
NEK4	PIM1
NEK6	PIM1
NEK7	PIM1
NEK9	PIM1
NLK	PIM1
NME1	PIM1
NME2	PIM1
NRBP1	PIM1
NRK	PIM1
PAK2	PIM1
PAK3	PIM1
PAK4	PIM1
PAK6	PIM1
PASK	PIM1
PBK	PIM1
PDGFRA	PIM1
PDGFRB	PIM1
PDK1	PIM1
PHKG1	PIM1
PIK3CA	PIM1
PIK3CB	PIM1
PIK3CD	PIM1
PIK3CG	PIM1
PIK3R4	PIM1
PIKFYVE	PIM1
PIM2	PIM1
PIM3	PIM1
PKD1	PIM1
PKN1	PIM1
PKN2	PIM1
PLK1	PIM1
PLK2	PIM1
PLK3	PIM1
PLK4	PIM1
PRKAB1	PIM1
PRKX	PIM1
PSKH1	PIM1
RAF1	PIM1
RET	PIM1
RIOK1	PIM1
RIOK2	PIM1
RIOK3	PIM1
RIPK1	PIM1
RIPK2	PIM1
RNASEL	PIM1
ROCK1	PIM1
ROCK2	PIM1
ROR2	PIM1
RYK	PIM1
SCYL2	PIM1
SGK1	PIM1
SGK2	PIM1
SGK3	PIM1
SIK1	PIM1
SLK	PIM1
SMG1	PIM1
SNRK	PIM1
SPEG	PIM1
SRC	PIM1
SRPK1	PIM1
SRPK2	PIM1
SYK	PIM1
TBK1	PIM1
TEC	PIM1
TESK1	PIM1
TESK2	PIM1
TGFBR1	PIM1
TGFBR2	PIM1
TGM2	PIM1
TIE1	PIM1
TLK1	PIM1
TLK2	PIM1
TRIO	PIM1
TRRAP	PIM1
TTBK2	PIM1
TTK	PIM1
TTN	PIM1
TXK	PIM1
TYK2	PIM1
ULK1	PIM1
ULK2	PIM1
VRK1	PIM1
VRK2	PIM1
VRK3	PIM1
WEE1	PIM1
WNK1	PIM1
ZAK	PIM1
ZAP70	PIM1
ABL1	PIM2
ACTR2	PIM2
ADCK1	PIM2
ADCK3	PIM2
AKT1	PIM2
AKT2	PIM2
AKT3	PIM2
ARAF	PIM2
ATM	PIM2
ATR	PIM2
AXL	PIM2
BAZ1B	PIM2
BCKDK	PIM2
BCR	PIM2
BLK	PIM2
BLVRA	PIM2
BMPR1A	PIM2
BRAF	PIM2
BRD2	PIM2
BTK	PIM2
BUB1	PIM2
CAMK2A	PIM2
CAMK2D	PIM2
CAMK4	PIM2
CASK	PIM2
CDC7	PIM2
CDK10	PIM2
CDK12	PIM2
CDK13	PIM2
CDK14	PIM2
CDK16	PIM2
CDK2	PIM2
CDK4	PIM2
CDK5	PIM2
CDK6	PIM2
CDK7	PIM2
CDK8	PIM2
CDK9	PIM2
CDKL1	PIM2
CLK1	PIM2
CLK2	PIM2
CLK3	PIM2
CSK	PIM2
DAPK1	PIM2
DAPK2	PIM2
DAPK3	PIM2
DDR1	PIM2
DDR2	PIM2
DYRK1A	PIM2
DYRK2	PIM2
DYRK3	PIM2
EPHA1	PIM2
EPHA3	PIM2
EPHA5	PIM2
EPHB2	PIM2
EPHB4	PIM2
ERBB2	PIM2
ERBB4	PIM2
FAM20C	PIM2
FGFR1	PIM2
FGFR2	PIM2
FGFR3	PIM2
FGFR4	PIM2
FGR	PIM2
FLT1	PIM2
FLT3	PIM2
FYN	PIM2
GAK	PIM2
GSK3A	PIM2
GSK3B	PIM2
HCK	PIM2
HIPK1	PIM2
HIPK3	PIM2
HSPA5	PIM2
ICK	PIM2
IGF1R	PIM2
INSR	PIM2
IRAK1	PIM2
IRAK2	PIM2
IRAK3	PIM2
IRAK4	PIM2
ITK	PIM2
JAK2	PIM2
JAK3	PIM2
KDR	PIM2
KIT	PIM2
LATS2	PIM2
LCK	PIM2
LTK	PIM2
LYN	PIM2
MAP2K1	PIM2
MAP2K2	PIM2
MAP2K3	PIM2
MAP2K4	PIM2
MAP2K5	PIM2
MAP2K6	PIM2
MAP2K7	PIM2
MAP3K1	PIM2
MAP3K4	PIM2
MAP3K5	PIM2
MAP3K8	PIM2
MAP4K4	PIM2
MAPKAPK2	PIM2
MAPKAPK3	PIM2
MAPKAPK5	PIM2
MARK2	PIM2
MARK4	PIM2
MAST1	PIM2
MAST2	PIM2
MAST4	PIM2
MASTL	PIM2
MELK	PIM2
MET	PIM2
MLKL	PIM2
MST1	PIM2
MYO3A	PIM2
NEK2	PIM2
NEK6	PIM2
NEK7	PIM2
NEK9	PIM2
NLK	PIM2
NME1	PIM2
NME2	PIM2
NRBP2	PIM2
NUAK1	PIM2
OSR1	PIM2
PAK1	PIM2
PAK2	PIM2
PAK3	PIM2
PASK	PIM2
PBK	PIM2
PDGFRA	PIM2
PDGFRB	PIM2
PDK1	PIM2
PIK3CA	PIM2
PIK3CB	PIM2
PIK3CD	PIM2
PIK3CG	PIM2
PIKFYVE	PIM2
PIM1	PIM2
PIM3	PIM2
PKD1	PIM2
PKD2	PIM2
PKN1	PIM2
PKN2	PIM2
PLK1	PIM2
PLK4	PIM2
PRKAB1	PIM2
PRKX	PIM2
PRKY	PIM2
PSKH1	PIM2
RAF1	PIM2
RET	PIM2
RIOK3	PIM2
RIPK1	PIM2
RNASEL	PIM2
ROCK1	PIM2
ROCK2	PIM2
ROR1	PIM2
RYK	PIM2
SCYL2	PIM2
SCYL3	PIM2
SGK1	PIM2
SGK3	PIM2
SIK1	PIM2
SLK	PIM2
SMG1	PIM2
SNRK	PIM2
SRM	PIM2
SRPK1	PIM2
SRPK2	PIM2
SYK	PIM2
TAF1	PIM2
TBCK	PIM2
TBK1	PIM2
TEC	PIM2
TESK1	PIM2
TESK2	PIM2
TGFBR1	PIM2
TGM2	PIM2
TLK1	PIM2
TLK2	PIM2
TNIK	PIM2
TNK1	PIM2
TRIO	PIM2
TTBK2	PIM2
TTK	PIM2
TTN	PIM2
TXK	PIM2
TYK2	PIM2
TYRO3	PIM2
ULK1	PIM2
ULK2	PIM2
VRK1	PIM2
VRK2	PIM2
VRK3	PIM2
WEE1	PIM2
WNK1	PIM2
ZAK	PIM2
ZAP70	PIM2
ABL2	PIM3
ADCK2	PIM3
ADCK3	PIM3
ADCK5	PIM3
AKT3	PIM3
AXL	PIM3
BAZ1B	PIM3
BLVRA	PIM3
BRSK1	PIM3
BUB1	PIM3
CAMK1D	PIM3
CAMK2D	PIM3
CDK10	PIM3
CDK13	PIM3
CDK7	PIM3
CSK	PIM3
DAPK2	PIM3
DAPK3	PIM3
DDR1	PIM3
DDR2	PIM3
DYRK1B	PIM3
DYRK3	PIM3
EEF2K	PIM3
EGFR	PIM3
ENPP3	PIM3
EPHA4	PIM3
EPHB2	PIM3
EPHB4	PIM3
EPHB6	PIM3
ERBB2	PIM3
FES	PIM3
FGFR1	PIM3
FGFR3	PIM3
FRK	PIM3
GSK3A	PIM3
GSK3B	PIM3
HIPK1	PIM3
HIPK2	PIM3
HIPK3	PIM3
HSPA5	PIM3
HUNK	PIM3
IGF1R	PIM3
IRAK2	PIM3
IRAK3	PIM3
JAK1	PIM3
KIT	PIM3
KSR1	PIM3
LIMK1	PIM3
LIMK2	PIM3
LRRK1	PIM3
LYN	PIM3
MAK	PIM3
MAP2K3	PIM3
MAP3K1	PIM3
MAP3K7	PIM3
